,item_code,item_name,bedroom,bathroom,area,direction,address,details_property,total_price,unit_price,gross_unit_price,payment,utility
39,369318,Bán Đất Nền Hẻm Thông Thoáng Phường Tân Thuận Đông Quận 7 - Gần Khu Chế Xuất Tân Thuận,Na,Na,15.8 m²,Bắc,"Đ.Bùi Văn Ba, P.Tân Thuận Đông, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n6 m\nChiều rộng\n2.6 m\nDiện tích đất\n15.8 m²\nHướng\nBắc\nĐộ rộng hẻm\n2.7 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,2 tỷ",Na,"75,9 triệu/m²","12,39 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
40,411838,"BÁN NHÀ MỚI, 1 TRỆT, 2 LẦU, P.14, QUẬN 6",2,3,8.4 m²,Đông,"Đ.Tân Hòa Đông, P.14, Q.6, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n3\nChiều dài\n4.41 m\nChiều rộng\n2 m\nDiện tích đất\n8.4 m²\nDiện tích sử dụng\n8.4 m²\nHướng\nĐông\nĐộ rộng hẻm\n2.4 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],"1,2 tỷ","138,6 triệu/m²","142,8 triệu/m²","12,39 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường"
41,412285,Bán Căn Hộ Chung Cư Nguyễn Quyền Plaza Quận Bình Tân ,2,2,51.68 m²,Đ.Bắc,"Đ.Phan Anh, P.Bình Trị Đông, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n51.68 m²\nHướng\nĐ.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,25 tỷ",Na,"24,1 triệu/m²","12,9 triệu/tháng",Na
42,229234,Bán nhà riêng nhỏ xinh Quận 6 - Gần chợ Bình Tiên,1,1,14.8 m²,Bắc,"Đ.Văn Thân, P.8, Q.6, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n10.7 m\nChiều rộng\n1.45 m\nDiện tích đất\n14.8 m²\nDiện tích sử dụng\n14.8 m²\nHướng\nBắc\nĐộ rộng hẻm\n2.3 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,25 tỷ","80,7 triệu/m²","84,4 triệu/m²","12,9 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
43,408744,Căn hộ Officetel Sky9 trần cao thông thoáng,1,1,50 m²,Không xác định,"Đ.Liên phường, P.Phú Hữu, Q.9, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n50 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐang ở\nGiấy tờ\nKhác'],"1,25 tỷ",Na,25 triệu/m²,"12,9 triệu/tháng",Na
44,131071,Bán Nhà Nhỏ Xinh Hẻm Thông Thoáng Xã Phú Xuân Huyện Nhà Bè,2,2,21 m²,Đ.Bắc,"Đ.Nguyễn Bình, X.Phú Xuân, H.Nhà Bè, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n7 m\nChiều rộng\n3 m\nDiện tích đất\n21 m²\nDiện tích sử dụng\n42 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,25 tỷ","52,8 triệu/m²","59,5 triệu/m²","12,9 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
45,298387,Bán Nhà Hẻm Thông Thoáng Trung Tâm Thị Trấn Nhà Bè,2,2,18 m²,Đ.Nam,"Đ.Huỳnh Tấn Phát, Thị trấn Nhà Bè, H.Nhà Bè, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n6 m\nChiều rộng\n3 m\nDiện tích đất\n18 m²\nDiện tích sử dụng\n54 m²\nHướng\nĐ.Nam\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],"1,25 tỷ","56,7 triệu/m²","69,4 triệu/m²","12,9 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
46,103583,Bán lô đất nông nghiệp Quận 12 - Cách đường QL1A 1km,Na,Na,47.7 m²,T.Nam,"Đ.Thạnh Xuân 14, P.Thạnh Xuân, Q.12, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n11.66 m\nChiều rộng\n4 m\nDiện tích đất\n47.7 m²\nHướng\nT.Nam\nĐộ rộng mặt tiền đường\n5 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,25 tỷ",Na,"26,2 triệu/m²","12,9 triệu/tháng","Hẻm thông
Gần mặt tiền đường
Khu vực an ninh, yên tĩnh"
47,154712,"Bán nhà riêng Phường 15, Quận 8 - Sổ hồng riêng chính chủ",2,1,10.5 m²,T.Bắc,"Đ.Bến Bình Đông, P.15, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n4.59 m\nChiều rộng\n2.5 m\nDiện tích đất\n10.5 m²\nDiện tích sử dụng\n10.5 m²\nHướng\nT.Bắc\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,25 tỷ","115,3 triệu/m²",119 triệu/m²,"12,9 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
48,173948,"Bán nhà riêng Phường 15, Quận 8 - Sổ hồng riêng chính chủ",2,1,14.5 m²,Đ.Bắc,"Đ.Lưu Hữu Phước, P.15, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n4.94 m\nChiều rộng\n2.81 m\nDiện tích đất\n14.5 m²\nDiện tích sử dụng\n14.5 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n1.5 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,25 tỷ","82,5 triệu/m²","86,2 triệu/m²","12,9 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
49,419116,"Bán nhà nhỏ xinh, sạch sẽ, thiết kế hiện đại ở Quận Tân Phú - Phù hợp cho gia đình trẻ mua ở ổn định, lâu dài",1,1,8.9 m²,Đ.Bắc,"Đ.Phú Thọ Hòa, P.Phú Thọ Hòa, Q.Tân Phú, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n4.7 m\nChiều rộng\n1.85 m\nDiện tích đất\n8.9 m²\nDiện tích sử dụng\n19.4 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n1.78 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","1,27 tỷ","134,6 triệu/m²","142,6 triệu/m²","13,11 triệu/tháng",Na
50,287621,"Bán căn hộ 1 phòng ngủ, chung cư Mười Mẫu, phường Bình Trưng Đông, quận 2.",1,1,44 m²,Bắc,"Đ.Số 49, P.Bình Trưng Đông, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n44 m²\nHướng\nBắc\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng'],"1,28 tỷ",Na,29 triệu/m²,"13,21 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
51,389258,"Bán căn hộ 1 phòng ngủ chung cư Tân Mỹ, Tân Phú- Quận 7",1,1,33 m²,Không xác định,"Đ.số 8, P.Tân Phú, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n33 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,29 tỷ",Na,39 triệu/m²,"13,31 triệu/tháng",Na
52,342991,Bán căn hộ chung cư Phạm Thế Hiển Phường 4 Quận 8 ,1,1,40 m²,Bắc,"Đ.Phạm Thế Hiển, P.4, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n40 m²\nHướng\nBắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ đỏ'],"1,3 tỷ",Na,"32,5 triệu/m²","13,42 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
53,309836,"Bán nhà riêng Phường 14, Quận 8 - Hướng Đông Nam",1,1,16 m²,Đ.Nam,"Đ.Bình Đông, P.14, Q.8, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n5.31 m\nChiều rộng\n3.17 m\nDiện tích đất\n16 m²\nDiện tích sử dụng\n32 m²\nHướng\nĐ.Nam\nĐộ rộng hẻm\n2.5 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 áp mái, 1 gác suốt']","1,3 tỷ","74,5 triệu/m²","81,2 triệu/m²","13,42 triệu/tháng","Gần chợ, siêu thị
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm"
54,218291,Bán nhà ngõ hẻm Quận 4 - Nhà trống,1,2,10 m²,Đông,"Đ.Vĩnh Hội, P.4, Q.4, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n2\nChiều dài\n5 m\nChiều rộng\n2 m\nDiện tích đất\n10 m²\nDiện tích sử dụng\n19.2 m²\nHướng\nĐông\nĐộ rộng hẻm\n1.5 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,3 tỷ","122,9 triệu/m²",130 triệu/m²,"13,42 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Thiết kế thông thoáng"
55,414891,"Bán căn hộ officetel vừa ở vừa làm văn phòng, chung cư Sky 9 Apartments - Quận 9",Na,1,28.77 m²,Không xác định,"Đ.Liên phường, P.Phú Hữu, Q.9, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng tắm\n1\nDiện tích sử dụng\n28.77 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,3 tỷ",Na,"45,1 triệu/m²","13,42 triệu/tháng",Na
56,301680,Bán căn hộ studio chung cư Vinhomes Grand Park - View hướng Đông Bắc,1,1,29.9 m²,Đ.Bắc,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n7 m\nChiều rộng\n4.8 m\nDiện tích đất\n29.9 m²\nDiện tích sử dụng\n29.9 m²\nHướng\nĐ.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,3 tỷ",Na,"43,4 triệu/m²","13,42 triệu/tháng","Gần công viên, trung tâm
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
57,364423,BÁN ĐẤT NỀN HẺM THÔNG THOÁNG XÃ NHƠN ĐỨC HUYỆN NHÀ BÈ,Na,Na,83.9 m²,Tây,"Đ.Lê Văn Lương, X.Nhơn Đức, H.Nhà Bè, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n17.19 m\nChiều rộng\n5 m\nDiện tích đất\n83.9 m²\nHướng\nTây\nĐộ rộng hẻm\n4 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,3 tỷ",Na,"15,4 triệu/m²","13,42 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
58,416791,Bán căn hộ chung cư Viễn Đông Quận 5 - Diện tích 26.84m2,1,1,26.84 m²,Không xác định,"Đ.Trần Hưng Đạo, P.6, Q.5, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n26.84 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,3 tỷ",Na,"48,4 triệu/m²","13,42 triệu/tháng",Na
59,243290,Bán nhà 1 lầu Quận 6 - Gần chợ Bình Tiên,Na,1,13.4 m²,T.Nam,"Đ.Bình Tiên, P.8, Q.6, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng tắm\n1\nChiều dài\n6.1 m\nChiều rộng\n2.29 m\nDiện tích đất\n13.4 m²\nDiện tích sử dụng\n13.4 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n1.96 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,3 tỷ","93,3 triệu/m²",97 triệu/m²,"13,42 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Thiết kế thông thoáng"
60,417704,Bán nhà riêng Quận 8 - Hẻm cụt an ninh - Sổ hồng riêng,1,1,17.7 m²,Đ.Bắc,"Đ.Phạm Thế Hiển, P.4, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n6.62 m\nChiều rộng\n1.21 m\nDiện tích đất\n17.7 m²\nDiện tích sử dụng\n30.3 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n1.21 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,3 tỷ","67,1 triệu/m²","73,4 triệu/m²","13,42 triệu/tháng","Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
61,68989,Bán nhà hẻm Quận 12 - Cách 600m tới chợ Hiệp Thành,1,1,13.6 m²,Nam,"Đ.Nguyễn Ảnh Thủ, P.Hiệp Thành, Q.12, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n4 m\nChiều rộng\n3.4 m\nDiện tích đất\n13.6 m²\nDiện tích sử dụng\n27.2 m²\nHướng\nNam\nĐộ rộng hẻm\n2.2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,32 tỷ","90,3 triệu/m²",97 triệu/m²,"13,62 triệu/tháng","Gần chợ, siêu thị
Gần mặt tiền đường
Khu vực an ninh, yên tĩnh"
62,382544,Bán căn hộ 1 phòng ngủ chung cư Huỳnh Văn Chính 1 quận Tân Phú - Căn hộ trống giao ngay,1,1,43.6 m²,Đ.Bắc,"Đ.Huỳnh Văn Chính, P.Phú Trung, Q.Tân Phú, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n43.6 m²\nHướng\nĐ.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,35 tỷ",Na,"30,9 triệu/m²","13,93 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
63,241056,Bán nhà riêng nhỏ xinh Quận 6 - Gần chợ,1,1,14.4 m²,Đ.Bắc,"Đ.Hồng Bàng, P.12, Q.6, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n11.75 m\nChiều rộng\n2.56 m\nDiện tích đất\n14.4 m²\nDiện tích sử dụng\n30.1 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n0.96 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","1,35 tỷ",86 triệu/m²,"93,7 triệu/m²","13,93 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
64,263605,Bán Nhà nhỏ xinh hẻm thông thoáng xã Phú Xuân Huyện Nhà Bè,2,2,23 m²,T.Bắc,"Đ.Huỳnh Tấn Phát, X.Phú Xuân, H.Nhà Bè, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n7.2 m\nChiều rộng\n3.2 m\nDiện tích đất\n23 m²\nDiện tích sử dụng\n46 m²\nHướng\nT.Bắc\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,35 tỷ","51,9 triệu/m²","58,6 triệu/m²","13,93 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
65,407906,"Bán officetel chung cư Sky 9 Apartments - Phường Phú Hữu, Quận 9",1,1,31.46 m²,Không xác định,"Đ.Liên phường, P.Phú Hữu, Q.9, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n31.46 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,35 tỷ",Na,"42,9 triệu/m²","13,93 triệu/tháng",Na
66,413968,Bán căn hộ cao cấp 1 phòng ngủ tại chung cư Hưng Ngân Garden Quận 12,1,1,51.8 m²,Không xác định,"Đ.Dương Thị Mười, P.Tân Chánh Hiệp, Q.12, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n51.8 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,35 tỷ",Na,26 triệu/m²,"13,93 triệu/tháng",Na
67,288284,Bán căn hộ chung cư Conic Garden Xã Phong Phú Huyện Bình Chánh - Sổ hồng riêng chính chủ,1,1,46 m²,T.Nam,"Đ.Số 3B, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n46 m²\nHướng\nT.Nam\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng'],"1,35 tỷ",Na,"29,3 triệu/m²","13,93 triệu/tháng",Na
68,351522,"Bán Căn Hộ Mini 1 Phòng Ngủ Chung cư Tân Mai, Bình Tân.",1,1,44.1 m²,T.Bắc,"Đ.QL1A Xa Lộ Đại Hàn, P.Tân Tạo, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n9.59 m\nChiều rộng\n6.22 m\nDiện tích sử dụng\n44.1 m²\nHướng\nT.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,35 tỷ",Na,"30,6 triệu/m²","13,93 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
69,168416,Bán nhà hẻm đường Trường Sa Quận Bình thạnh - Gần mặt tiền đường,1,1,6.2 m²,Đ.Bắc,"Đ.Trường Sa, P.17, Q.Bình Thạnh, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n4.06 m\nChiều rộng\n2.55 m\nDiện tích đất\n6.2 m²\nDiện tích sử dụng\n6.2 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n1.34 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 gác suốt + 1 lầu']","1,35 tỷ","213,5 triệu/m²","217,7 triệu/m²","13,93 triệu/tháng",Na
70,382200,Bán căn hộ chung cư Phạm Thế Hiển Phường 4 Quận 8 ,1,1,40 m²,Không xác định,"Đ.Phạm Thế Hiển, P.4, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n40 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,35 tỷ",Na,"33,7 triệu/m²","13,93 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
71,406228,"Bán nhà Nhỏ xinh hẻm ba gác, gần mặt tiền đường, Phường 12, Bình Thạnh",1,1,8 m²,T.Nam,"Đ.Nguyễn Khuyến, P.12, Q.Bình Thạnh, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n4.62 m\nChiều rộng\n1.45 m\nDiện tích đất\n8 m²\nDiện tích sử dụng\n16 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng + 1 lầu']","1,35 tỷ",161 triệu/m²,"168,7 triệu/m²","13,93 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Cần bán gấp
Di chuyển thuận tiện ra trung tâm"
72,186386,Bán nhà riêng Phường 9 Quận 8 - Sổ hồng riêng chính chủ,1,1,11.1 m²,Bắc,"Đ.Hưng Phú, P.9, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n2.9 m\nChiều rộng\n4.01 m\nDiện tích đất\n11.1 m²\nDiện tích sử dụng\n17.2 m²\nHướng\nBắc\nĐộ rộng hẻm\n1.5 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,35 tỷ","115,8 triệu/m²","121,6 triệu/m²","13,93 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
73,363482,"Bán nhà nhỏ xinh ngay ngã tư Linh Xuân, phường Linh Xuân, Quận Thủ Đức",1,1,17.9 m²,T.Bắc,"Đ.Quốc Lộ 1A, P.Linh Xuân, Q.Thủ Đức, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n5.84 m\nChiều rộng\n3.04 m\nDiện tích đất\n17.9 m²\nDiện tích sử dụng\n26.7 m²\nHướng\nT.Bắc\nĐộ rộng hẻm\n1.2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","1,35 tỷ","69,9 triệu/m²","75,4 triệu/m²","13,93 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
74,415984,Bán căn hộ Officetel Quận 7 - Chung cư D-Vela - Hợp đồng mua bán,1,1,28.2 m²,Không xác định,"Đ.Huỳnh Tấn Phát, P.Phú Mỹ, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n28.2 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,35 tỷ",Na,"47,8 triệu/m²","13,93 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
75,411482,BÁN NHÀ HẺM THÔNG THOÁNG PHƯỜNG BÌNH HƯNG HÒA A QUẬN BÌNH TÂN,1,1,11.1 m²,Đ.Bắc,"Đ.Số 5, P.Bình Hưng Hòa A, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n4.37 m\nChiều rộng\n2.56 m\nDiện tích đất\n11.1 m²\nDiện tích sử dụng\n22.2 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n3.8 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,37 tỷ","116,7 triệu/m²","123,4 triệu/m²","14,14 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
76,349713,"Bán Căn Hộ HQC - Đường Nguyễn Văn Linh, Huyện Bình Chánh",2,2,69.85 m²,Không xác định,"Đ.Nguyễn Văn Linh, X.An Phú Tây, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n69.85 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,37 tỷ",Na,"19,7 triệu/m²","14,22 triệu/tháng",Na
